Area_SqFt,Bedrooms,Full_Bathrooms,Half_Bathrooms,Location,Year_Built,Garage_Area,Basement_Area,Luxury_Score,Price,House_Age,Total_Bathrooms,Total_Area,Price_Per_SqFt,Luxury_Band
2994.0,2,2,1,Standard,1981.0,426.90970587706687,0.0,59.0,792358.8081327913,45.0,2.5,3420.9097058770667,264.64890051195437,0
1340.0,4,3,0,Rural,2020.0,474.9121911908604,0.0,74.0,442932.0175137621,6.0,3.0,1814.9121911908605,330.54628172668816,0
1905.0,2,1,0,Suburbs,2015.0,169.05614586910593,0.0,85.0,507642.8061437052,11.0,1.0,2074.056145869106,266.479163330029,1
1462.0,3,2,1,Standard,1978.0,491.0882526632382,0.0,63.0,589380.9285241766,48.0,2.5,1953.088252663238,403.1333300438964,0
2287.0,4,2,1,Rural,2025.0,369.97981686577936,989.9564267369548,88.0,639495.1144774638,1.0,2.5,3646.936243602734,279.6218253071551,1
2028.0,5,3,0,Standard,1965.0,0.0,942.7825263185524,54.0,848349.2225426048,61.0,3.0,2970.7825263185523,418.3181570722903,0
2267.0,3,2,1,Rural,1973.0,475.1743105102678,825.2202150912705,80.0,494359.423430145,53.0,2.5,3567.394525601538,218.06767685493824,1
742.0,2,2,0,Downtown,1991.0,371.53726641104754,200.0,10.0,493600.8159351696,35.0,2.0,1313.5372664110475,665.2302101552151,0
1345.0,4,3,0,Standard,2013.0,0.0,0.0,50.0,497803.83804545365,13.0,3.0,1345.0,370.1143777289618,0
856.0,3,2,0,Standard,1994.0,605.2935134047766,346.5417367370807,57.0,688037.5692981369,32.0,2.0,1807.8352501418574,803.7822071239916,0
2130.0,4,3,0,Standard,1997.0,208.61935001471144,0.0,66.0,845858.1252228493,29.0,3.0,2338.6193500147115,397.1164907149527,0
1888.0,2,2,0,Standard,2010.0,299.59506413218696,429.29214000695663,55.0,688812.8714788815,16.0,2.0,2616.8872041391437,364.83732599517026,0
1440.0,3,2,0,Suburbs,1988.0,547.7830259213652,593.3719551627222,68.0,649491.5216769439,38.0,2.0,2581.1549810840875,451.0357789423221,0
2457.0,4,3,0,Rural,2018.0,371.53726641104754,942.4000005882766,41.0,535615.4137405121,8.0,3.0,3770.937266999324,217.99569138807982,0
2323.0,3,2,0,Downtown,1962.0,301.7523267086921,0.0,61.0,912443.609225142,64.0,2.0,2624.752326708692,392.78674525404307,0
3208.0,1,1,1,Premium,1977.0,485.053274935484,0.0,70.0,1426638.1376789778,49.0,1.5,3693.053274935484,444.7126364335966,0
1449.0,3,1,0,Downtown,1982.0,323.3203302157923,643.0517162557965,88.0,952858.2455273152,44.0,1.0,2415.372046471589,657.5971328690927,1
2411.0,2,2,1,Suburbs,1961.0,371.1842979055486,0.0,84.0,666842.3715378583,65.0,2.5,2782.1842979055486,276.58331461545345,1
2209.0,2,2,0,Rural,1996.0,392.10821899654366,0.0,41.0,370648.7155451044,30.0,2.0,2601.1082189965437,167.79027412634875,0
1185.0,4,3,0,Rural,1995.0,465.1310766792829,393.5807791006939,48.0,400786.0828781258,31.0,3.0,2043.7118557799768,338.2161036946209,0
2430.0,3,1,0,Standard,1991.0,319.0409802772345,0.0,100.0,880257.265550055,35.0,1.0,2749.0409802772347,362.2457882922037,1
2464.0,2,2,1,Downtown,1989.0,272.78996096718737,966.591599261416,72.0,1155102.9187300685,37.0,2.5,3703.381560228603,468.7917689651252,0
2382.0,2,2,1,Standard,2005.0,204.17313436255424,1196.167358284888,20.0,692570.7855995282,21.0,2.5,3782.3404926474423,290.7517991601714,0
713.0,2,2,0,Standard,2022.0,648.176992129755,0.0,29.0,454230.3663729934,4.0,2.0,1361.176992129755,637.0692375497804,0
2744.0,1,1,1,Standard,1990.0,375.78293002452,1459.2448018298298,19.0,723963.6200553074,36.0,1.5,4579.027731854349,263.8351385041208,0
1031.0,3,1,0,Standard,1997.0,622.9226987715017,225.71574665794668,17.0,438509.7454093344,29.0,1.0,1879.6384454294484,425.32468031943205,0
2852.0,5,4,1,Suburbs,2004.0,197.8472800078776,1112.3022296546883,39.0,910404.2449820776,22.0,4.5,4162.149509662566,319.21607467814783,0
1319.0,4,3,1,Suburbs,1979.0,237.51974752230976,200.0,1.0,444607.9256039003,47.0,3.5,1756.5197475223097,337.0795493585294,0
2769.0,3,2,0,Premium,2013.0,729.4498351783784,926.5487680447116,80.0,1451453.51024908,13.0,2.0,4424.99860322309,524.1796714514554,1
2374.0,3,2,1,Downtown,1971.0,493.1496348809103,0.0,76.0,1106401.521281787,55.0,2.5,2867.1496348809105,466.049503488537,1
1216.0,2,1,0,Standard,1980.0,267.3116579785756,0.0,59.0,504089.6496631196,46.0,1.0,1483.3116579785756,414.54740926243386,0
1204.0,3,2,0,Suburbs,1997.0,0.0,805.2213566095376,70.0,486945.8014520526,29.0,2.0,2009.2213566095375,404.4400344286151,0
1431.0,4,4,1,Standard,2018.0,371.53726641104754,869.2121106441394,35.0,790914.4434718612,8.0,4.5,2671.749377055187,552.7005195470728,0
3209.0,3,1,1,Standard,1960.0,738.9403041613717,1465.0685892122035,37.0,867695.0127401057,66.0,1.5,5413.008893373575,270.3942077719245,0
1041.0,4,3,0,Suburbs,2001.0,0.0,0.0,98.0,603434.1603150137,25.0,3.0,1041.0,579.6677812824339,1
2521.0,3,2,2,Standard,1990.0,441.7578542981324,0.0,13.0,679338.1192382867,36.0,3.0,2962.7578542981323,269.4716855368055,0
2025.0,2,2,0,Standard,1976.0,0.0,582.1376655864899,32.0,562208.9391419392,50.0,2.0,2607.1376655864897,277.6340440207107,0
3823.0,3,1,1,Downtown,1978.0,536.1790956556737,1436.2173848887956,85.0,1451453.51024908,48.0,1.5,5795.396480544468,379.6634868556317,1
3237.0,5,3,0,Suburbs,2018.0,0.0,0.0,43.0,863474.1470735725,8.0,3.0,3237.0,266.75135837923153,0
2642.0,4,3,0,Standard,1993.0,353.98409730045546,1446.2513477328564,50.0,1052606.0666446292,33.0,3.0,4442.235445033312,398.41259146276656,0
2212.0,3,2,1,Premium,1970.0,535.2429173387118,858.1831144158626,48.0,1371948.8967691225,56.0,2.5,3605.4260317545745,620.2300618305255,0
3090.0,3,2,0,Suburbs,2019.0,499.6412806385688,0.0,47.0,734772.5048524977,7.0,2.0,3589.641280638569,237.79045464482127,0
1490.0,2,2,1,Standard,2025.0,427.93786898518994,485.8598236065487,12.0,643249.0978541774,1.0,2.5,2403.7976925917387,431.71080392897807,0
3511.0,5,3,0,Rural,2000.0,0.0,1223.9603826054115,48.0,729002.4186536865,26.0,3.0,4734.960382605412,207.63384182674068,0
1105.0,4,3,1,Downtown,1993.0,586.5912887449186,0.0,68.0,1014638.7788735372,33.0,3.5,1691.5912887449185,918.2251392520699,0
2908.0,3,2,0,Premium,2015.0,0.0,1114.9882132336024,37.0,1451453.51024908,11.0,2.0,4022.9882132336024,499.12431576653364,0
2505.0,3,1,1,Standard,1984.0,0.0,788.6280316675391,2.0,663545.6171770262,42.0,1.5,3293.6280316675393,264.8884699309486,0
2685.0,3,2,0,Rural,1994.0,517.6255260586714,1166.3996047406183,71.0,586489.8970013193,32.0,2.0,4369.025130799289,218.43199143438338,0
1993.0,3,2,0,Standard,1989.0,344.380534930071,750.9355344616356,20.0,629130.3581668327,37.0,2.0,3088.3160693917066,315.6700241680044,0
2501.0,3,1,0,Suburbs,1972.0,455.3372693243792,1007.3322864114372,78.0,694703.3729979146,54.0,1.0,3963.669555735816,277.77024110272475,1
2409.0,3,2,0,Standard,2010.0,442.04369379488605,0.0,36.0,718937.8354399027,16.0,2.0,2851.043693794886,298.4382878538409,0
2976.0,2,2,0,Standard,1970.0,493.4883135187709,989.2538899304038,14.0,768001.7502140232,56.0,2.0,4458.742203449175,258.06510423858305,0
1736.0,4,3,0,Standard,1996.0,366.4902375486864,815.7827420574097,67.0,865355.3218180295,30.0,3.0,2918.2729796060958,498.4765678675285,0
1138.0,4,4,0,Rural,2024.0,199.5595545172969,457.6809966293173,41.0,426856.3955489754,2.0,4.0,1795.240551146614,375.09349345252673,0
2498.0,3,1,1,Suburbs,1986.0,219.4649655656751,1007.499217244572,95.0,778989.8123886347,40.0,1.5,3724.9641828102467,311.84540127647506,1
2679.0,1,1,2,Suburbs,2011.0,301.6373109041291,765.163516783709,52.0,689785.7218424287,15.0,2.0,3745.800827687838,257.4788062121794,0
2166.0,3,2,0,Suburbs,1995.0,449.0006382313252,772.6960141479897,50.0,709362.0820411951,31.0,2.0,3387.6966523793144,327.49865283527015,0
1984.0,1,1,0,Suburbs,2000.0,0.0,844.5068602073896,81.0,549065.6817825885,26.0,1.0,2828.5068602073898,276.74681541461115,1
3056.0,5,3,0,Standard,2004.0,397.5962514379572,0.0,31.0,948075.8108337508,22.0,3.0,3453.596251437957,310.2342312937666,0
3428.0,3,2,0,Suburbs,1972.0,759.5535877301779,1033.6517183751273,98.0,922459.8995040152,54.0,2.0,5221.205306105306,269.095653297554,1
2496.0,4,3,0,Suburbs,2007.0,389.150649804654,1135.9533460022456,70.0,801866.3673498296,19.0,3.0,4021.1039958068995,321.2605638420792,0
2405.0,4,3,0,Premium,2001.0,568.4620599010958,743.4596273505829,73.0,1451453.51024908,25.0,3.0,3716.921687251679,603.5149730765405,0
2813.0,4,3,1,Suburbs,2003.0,459.3707411095312,0.0,39.0,755692.5174512038,23.0,3.5,3272.370741109531,268.64291413124914,0
3609.0,2,1,0,Rural,2008.0,0.0,1702.639235380154,59.0,555400.1305451662,18.0,1.0,5311.639235380154,153.89308133698148,0
1622.0,2,2,0,Standard,1986.0,277.99600953266633,806.4360018290288,61.0,659721.8409228954,40.0,2.0,2706.432011361695,406.7335640708356,0
3583.0,3,2,1,Downtown,1961.0,353.8944520454153,0.0,30.0,1048375.7545905542,65.0,2.5,3936.894452045415,292.5971963691192,0
2623.0,3,2,2,Standard,1984.0,264.34073155680693,0.0,11.0,658256.0308397363,42.0,3.0,2887.340731556807,250.95540634378054,0
773.0,2,2,0,Suburbs,1998.0,418.80864577101073,200.0,24.0,323815.5154104655,28.0,2.0,1391.8086457710108,418.9075231700718,0
2376.0,1,1,2,Suburbs,2009.0,203.1087599270965,506.1532998449752,50.0,611400.1290901803,17.0,2.0,3085.2620597720716,257.32328665411626,0
3025.0,1,1,0,Standard,1983.0,0.0,997.1244471524072,78.0,794782.0335073372,43.0,1.0,4022.1244471524074,262.7378623164751,1
2459.0,4,4,1,Downtown,1990.0,324.15691211212174,604.5986212804453,34.0,1203694.0647800292,36.0,4.5,3387.7555333925675,489.5055163806544,0
3294.0,3,1,0,Suburbs,2007.0,311.16334335639795,1400.7343948193154,19.0,726810.0692277212,19.0,1.0,5005.897738175713,220.64665125310296,0
2937.0,2,2,1,Premium,1984.0,473.2780207711013,0.0,12.0,1247392.8868781251,42.0,2.5,3410.278020771101,424.7166792230593,0
3065.0,3,1,1,Standard,2018.0,450.183645180682,1182.0756318536792,68.0,982299.6987882789,8.0,1.5,4697.259277034362,320.4892981364695,0
2011.0,4,3,1,Standard,1986.0,405.5638512904684,0.0,75.0,875556.472482213,40.0,3.5,2416.5638512904684,435.3836262964759,0
1530.0,3,2,0,Standard,1985.0,594.8771878943776,337.64771694242614,28.0,654333.5221127202,41.0,2.0,2462.5249048368037,427.6689687011243,0
3187.0,1,1,0,Standard,1993.0,150.0,0.0,66.0,747483.0984266629,33.0,1.0,3337.0,234.5412922581308,0
2361.0,3,2,0,Downtown,1964.0,0.0,679.8434050547527,89.0,1106038.6534290423,62.0,2.0,3040.8434050547526,468.4619455438553,1
2131.0,1,1,0,Rural,1976.0,287.49427335353187,772.4893888006501,52.0,309369.16461370187,50.0,1.0,3190.9836621541817,145.17558170516278,0
2818.0,1,1,1,Suburbs,2013.0,495.91420632888247,0.0,51.0,617761.0210357037,13.0,1.5,3313.9142063288823,219.21966679762374,0
2308.0,5,3,0,Suburbs,2017.0,371.53726641104754,1072.4348107400097,18.0,756972.862975539,9.0,3.0,3751.972077151057,327.97784357692336,0
1673.0,2,2,0,Suburbs,2018.0,236.38694262666303,582.4574186617956,23.0,546691.7947289386,8.0,2.0,2491.8443612884585,326.7733381523841,0
1864.0,3,1,1,Suburbs,1995.0,371.53726641104754,0.0,99.0,626478.0651484561,31.0,1.5,2235.5372664110473,336.09338259037344,1
2887.0,1,1,1,Downtown,2017.0,222.9252269503542,1124.8649251973477,43.0,1070620.143317771,9.0,1.5,4234.7901521477015,370.8417538336581,0
2531.0,2,2,0,Standard,1977.0,603.965783999247,961.5748353619794,78.0,889702.3791099567,49.0,2.0,4096.540619361226,351.52207787829184,1
1607.0,1,1,0,Standard,2023.0,203.3284267319536,0.0,28.0,413326.4973563466,3.0,1.0,1810.3284267319536,257.2037942478821,0
1815.0,4,3,2,Standard,2013.0,361.0378924902536,0.0,93.0,982972.1365042088,13.0,4.0,2176.0378924902534,541.582444354936,1
2791.0,3,2,0,Rural,1987.0,0.0,981.0378528907372,91.0,590641.5467828803,39.0,2.0,3772.037852890737,211.62362837079195,1
2670.0,2,2,0,Downtown,2022.0,457.5482535800184,0.0,50.0,963121.7402784596,4.0,2.0,3127.5482535800184,360.71975291328073,0
2345.0,1,1,1,Premium,1981.0,568.4156860350013,672.3849934490577,51.0,1219539.7580793574,45.0,1.5,3585.800679484059,520.0595983280842,0
1320.0,3,2,2,Downtown,1970.0,524.3835378455668,603.8650728061228,98.0,1101925.4888046922,56.0,3.0,2448.24861065169,834.7920369732517,1
1747.0,2,2,1,Standard,1997.0,511.4493116408728,835.4834462477784,98.0,792695.7636927562,29.0,2.5,3093.9327578886514,453.7468595837185,1
3699.0,2,2,1,Suburbs,1983.0,0.0,0.0,1.0,651575.9882422788,43.0,2.5,3699.0,176.14922634287072,0
600.0,2,2,1,Standard,1969.0,368.164854757668,200.0,56.0,441726.0967667693,57.0,2.5,1168.164854757668,736.2101612779488,0
3031.0,2,1,2,Standard,1980.0,431.6389242945895,1140.121671886417,28.0,850383.9902617964,46.0,2.0,4602.760596181007,280.56218748327166,0
2280.0,5,3,2,Rural,2009.0,300.1699199486981,1058.9058436848975,11.0,522543.6086865829,17.0,4.0,3639.0757636335957,229.185793283589,0
1805.0,4,3,0,Suburbs,1991.0,466.50639731535625,769.6754809682329,79.0,755114.6010718646,35.0,3.0,3041.1818782835894,418.34603937499423,1
2285.0,1,1,1,Rural,1974.0,541.8533556245733,890.1828315145364,48.0,407318.9019077543,52.0,1.5,3717.0361871391096,178.25772512374368,0
2541.0,2,2,0,Suburbs,2003.0,473.87252271169336,775.6684748176156,7.0,540958.4942610002,23.0,2.0,3790.5409975293087,212.8919694061394,0
925.0,2,2,1,Suburbs,1972.0,557.491539928752,200.0,81.0,512236.779114478,54.0,2.5,1682.491539928752,553.7694909345707,1
1414.0,3,2,0,Suburbs,2017.0,477.9154934787607,0.0,3.0,415732.5759018469,9.0,2.0,1891.9154934787607,294.011722702862,0
3044.0,2,2,1,Downtown,2004.0,150.0,1150.9994056027383,11.0,1070650.0822138346,22.0,2.5,4344.999405602738,351.72473134488655,0
2366.0,1,1,0,Downtown,2002.0,360.0141572606522,646.8744267860988,6.0,716635.6466796355,24.0,1.0,3372.888584046751,302.88911524921195,0
2537.0,3,2,1,Standard,1994.0,417.1253625232193,0.0,41.0,667895.2388940731,32.0,2.5,2954.1253625232193,263.26182061256327,0
2780.0,2,2,0,Standard,1971.0,397.75443729535687,0.0,83.0,856435.4555488783,55.0,2.0,3177.754437295357,308.0703077513951,1
2004.0,3,2,0,Standard,1982.0,394.0725186652659,0.0,73.0,680786.5018548913,44.0,2.0,2398.0725186652658,339.7138232808839,0
2325.0,3,1,1,Standard,1983.0,0.0,837.1062734444869,59.0,772967.0932218769,43.0,1.5,3162.1062734444868,332.45896482661374,0
2699.0,3,2,1,Standard,2015.0,427.32023065167647,1111.877409926902,68.0,977694.722513438,11.0,2.5,4238.197640578578,362.2433206793027,0
1172.0,2,2,0,Standard,1992.0,495.48130571135016,854.5267601787929,100.0,698078.9389032085,34.0,2.0,2522.008065890143,595.6304939447172,1
2699.0,3,1,1,Rural,2013.0,350.7150225620563,1099.6645911512294,57.0,533216.2670707788,13.0,1.5,4149.379613713286,197.56067694360087,0
1645.0,3,1,0,Suburbs,2001.0,371.53726641104754,603.7321669547981,77.0,535189.7155404451,25.0,1.0,2620.2694333658455,325.3432921218511,1
3392.0,3,2,0,Standard,1986.0,319.32574452024664,1569.5911690091698,46.0,925837.1452485836,40.0,2.0,5280.916913529416,272.9472715945117,0
2350.0,3,2,2,Standard,1960.0,390.58772116462734,1102.7681141301375,79.0,932509.9928432072,66.0,3.0,3843.355835294765,396.81276291200305,1
2586.0,3,1,1,Standard,2006.0,540.7893704762668,1221.4699638549464,19.0,818689.7219995926,20.0,1.5,4348.259334331213,316.5853526680559,0
2445.0,2,1,0,Rural,1983.0,389.6170888087723,663.2913553219537,87.0,451289.38752805215,43.0,1.0,3497.908444130726,184.57643661679023,1
2424.0,5,3,1,Suburbs,1960.0,382.96046085478775,787.5947106912269,36.0,748727.8146087017,66.0,3.5,3594.5551715460147,308.8811116372532,0
2599.0,3,2,0,Downtown,1965.0,472.03438928585547,0.0,34.0,885762.0009331371,61.0,2.0,3071.0343892858555,340.808772963885,0
3004.0,2,2,0,Suburbs,2001.0,0.0,0.0,39.0,630214.8949147579,25.0,2.0,3004.0,209.79190909279558,0
2817.0,1,1,1,Suburbs,2006.0,567.628082316191,990.606632817404,55.0,661568.5758125337,20.0,1.5,4375.234715133595,234.84862471158456,0
2415.0,1,1,0,Standard,2014.0,0.0,965.7549923383492,75.0,820667.1939792633,12.0,1.0,3380.7549923383494,339.82078425642374,0
1892.0,2,2,2,Standard,1999.0,521.3581433631667,582.0434225783353,3.0,611501.8448614622,27.0,3.0,2995.4015659415018,323.20393491620626,0
3372.0,4,4,1,Rural,2025.0,443.0650956101889,1459.8169849147748,62.0,781676.5949804441,1.0,4.5,5274.882080524963,231.8139368269407,0
2496.0,3,1,1,Suburbs,2009.0,475.2841584790933,759.4744793607623,21.0,565922.8199079707,17.0,1.5,3730.7586378398555,226.73189900159085,0
2093.0,2,1,0,Suburbs,1988.0,623.153266960527,891.8177717059779,52.0,639582.466810441,38.0,1.0,3607.971038666505,305.5816850503779,0
2423.0,2,1,0,Standard,1966.0,466.2437601721325,952.1647815457997,52.0,720989.3932886983,60.0,1.0,3841.408541717932,297.5606245516708,0
1750.0,3,1,2,Standard,1976.0,300.95031057998256,0.0,53.0,638311.0210880898,50.0,2.0,2050.9503105799827,364.74915490747986,0
3707.0,3,2,0,Standard,1999.0,223.1587896838932,1669.6657493451996,91.0,1191351.3262582023,27.0,2.0,5599.824539029093,321.3788309301868,1
1903.0,2,1,1,Suburbs,2004.0,573.1352207349639,550.4726771907226,28.0,589238.3069207643,22.0,1.5,3026.6078979256863,309.6365249189513,0
2086.0,3,2,0,Standard,1971.0,383.44001438514346,0.0,70.0,719091.1654586262,55.0,2.0,2469.4400143851435,344.7225146014507,0
1515.0,3,2,2,Standard,1965.0,349.8920376914732,656.4897109907326,64.0,747563.4903850222,61.0,3.0,2521.381748682206,493.44124777889255,0
2705.0,2,2,0,Suburbs,2006.0,358.5801870278252,0.0,64.0,688776.9823730314,20.0,2.0,3063.580187027825,254.63104708799685,0
2162.0,3,2,1,Suburbs,1983.0,330.77302971176374,0.0,42.0,682893.7832588678,43.0,2.5,2492.7730297117637,315.86206441205724,0
3085.0,3,1,0,Suburbs,2006.0,329.8585699874159,1022.0823032595832,44.0,745873.9932596758,20.0,1.0,4436.940873246999,241.7743900355513,0
2475.0,2,2,0,Rural,1989.0,216.50394283202448,916.2237914067902,64.0,420512.1615300361,37.0,2.0,3607.7277342388147,169.90390364849944,0
2453.0,3,1,1,Premium,2002.0,456.64593576799615,1096.0328416727702,8.0,1267564.0293457066,24.0,1.5,4005.678777440766,516.7403299411767,0
1578.0,5,4,1,Downtown,1988.0,289.9806863246554,0.0,76.0,1161746.0309160622,38.0,4.5,1867.9806863246554,736.2142147757048,1
1736.0,4,4,0,Downtown,1966.0,362.0277249935583,401.8244326385142,24.0,908987.416134417,60.0,4.0,2499.8521576320727,523.6102627502403,0
2472.0,2,2,0,Rural,2009.0,707.5594976667264,828.8519703700064,92.0,603707.7528433972,17.0,2.0,4008.4114680367325,244.21834661949725,1
3567.0,4,4,0,Standard,2025.0,422.2796523462257,0.0,72.0,1207039.0177587226,1.0,4.0,3989.2796523462257,338.3905292286859,0
2973.0,3,1,1,Standard,1964.0,684.4906102860892,1382.8045413352522,1.0,829548.2972473698,62.0,1.5,5040.295151621342,279.027345189159,0
2334.0,1,1,0,Downtown,1969.0,472.8390880066004,743.8336256753314,12.0,634831.0991785806,57.0,1.0,3550.672713681932,271.99275885971747,0
1894.0,4,3,1,Standard,1994.0,558.1274746955961,0.0,5.0,609593.046940301,32.0,3.5,2452.127474695596,321.8548294299371,0
2769.0,2,2,2,Standard,2014.0,371.53726641104754,915.678537557632,12.0,819415.6475116282,12.0,3.0,4056.215803968679,295.9247553310322,0
2847.0,2,2,1,Premium,1983.0,506.0659240159844,0.0,13.0,1208974.1604138047,43.0,2.5,3353.0659240159844,424.6484581713399,0
982.0,3,2,0,Rural,1973.0,473.03422167429466,0.0,24.0,298595.6440933408,53.0,2.0,1455.0342216742947,304.0688840054387,0
2222.0,4,3,1,Rural,2020.0,337.6824275441876,0.0,75.0,472224.5221384434,6.0,3.5,2559.6824275441877,212.52228719101865,0
936.0,5,3,0,Standard,2020.0,663.6740349252925,0.0,95.0,835143.4589735598,6.0,3.0,1599.6740349252925,892.2472852281621,1
2668.0,2,1,2,Suburbs,2019.0,278.7919856364944,1335.393922681869,75.0,781197.0651449547,7.0,2.0,4282.1859083183635,292.8024981802679,0
2362.0,3,2,1,Downtown,2021.0,651.4284261253023,745.8565451928162,67.0,1289279.1230677553,5.0,2.5,3759.2849713181186,545.8421350837236,0
1828.0,2,2,0,Standard,2018.0,380.4893738074701,667.0308211329807,86.0,772510.8900448272,8.0,2.0,2875.520194940451,422.59895516675454,1
2251.0,2,2,1,Standard,2022.0,157.42724283399346,671.181607909381,90.0,976802.1287103673,4.0,2.5,3079.6088507433747,433.94141657501876,1
1270.0,3,2,1,Suburbs,1979.0,360.4257654399051,644.8986049393792,48.0,495731.790473028,47.0,2.5,2275.324370379284,390.33999249844726,0
2382.0,2,2,0,Downtown,1971.0,277.22127915249024,675.9822015975154,57.0,983629.9892842988,55.0,2.0,3335.203480750006,412.9429006231313,0
2260.0,3,2,1,Suburbs,1966.0,547.4767721498532,922.5062783482156,38.0,573262.085720554,60.0,2.5,3729.983050498069,253.65579014183805,0
2412.0,2,2,1,Standard,1978.0,347.96884121648594,1067.520246794939,93.0,893061.0460567814,48.0,2.5,3827.4890880114253,370.2574817814185,1
3652.0,3,2,0,Suburbs,1960.0,314.7191042666499,1371.1019138267138,4.0,728530.1773047296,66.0,2.0,5337.821018093364,199.4880003572644,0
1604.0,3,2,1,Standard,1962.0,299.6655262406178,610.9115265368973,54.0,683657.687581293,64.0,2.5,2514.577052777515,426.22050347960914,0
2887.0,3,2,1,Standard,2012.0,385.3161392241796,1089.3262618112497,1.0,810722.3394592737,14.0,2.5,4361.642401035429,280.81826791107505,0
2982.0,4,3,1,Standard,1980.0,442.4904925219898,868.6079901092719,41.0,983519.3067514194,46.0,3.5,4293.0984826312615,329.81868100315876,0
3701.0,3,2,2,Suburbs,1975.0,450.7891649673794,1649.6023876841534,48.0,915100.8371068414,51.0,3.0,5801.391552651533,247.25772415748213,0
2649.0,4,3,0,Downtown,1981.0,178.75739804344926,0.0,44.0,1051824.3353586926,45.0,3.0,2827.757398043449,397.0646792596046,0
2195.0,1,1,0,Rural,1982.0,437.4604101795718,0.0,39.0,300017.4831984338,44.0,1.0,2632.4604101795717,136.6822246917694,0
2138.0,3,2,0,Suburbs,1997.0,350.82770346409626,1050.2945911342272,96.0,797609.8395035045,29.0,2.0,3539.1222945983236,373.063535782743,1
1488.0,3,1,1,Standard,1972.0,0.0,0.0,49.0,460151.6308530773,54.0,1.5,1488.0,309.24168740126163,0
3888.0,2,2,1,Downtown,1989.0,310.7246501387231,1300.9092601144366,43.0,1335683.8877470305,37.0,2.5,5499.63391025316,343.54009458514156,0
2932.0,5,2,1,Standard,1993.0,512.6635814505449,0.0,55.0,1001785.52253653,33.0,2.5,3444.663581450545,341.6730977273295,0
3340.0,3,2,0,Downtown,1987.0,551.3487215397472,1476.810245993411,12.0,1157606.425177519,39.0,2.0,5368.158967533158,346.5887500531494,0
2484.0,3,2,1,Suburbs,1961.0,554.7642856749437,0.0,86.0,698478.0792612617,65.0,2.5,3038.7642856749435,281.1908531647592,1
1954.0,1,1,1,Suburbs,1977.0,298.1064520558592,894.9633864124122,80.0,584848.7755527474,49.0,1.5,3147.0698384682714,299.30848288267526,1
3162.0,3,2,0,Downtown,2008.0,0.0,1183.8162618593003,25.0,1451453.51024908,18.0,2.0,4345.8162618593005,459.0302056448703,0
1114.0,3,1,0,Suburbs,2000.0,531.4308987507491,493.1594726278119,97.0,537021.2979656686,26.0,1.0,2138.590371378561,482.06579709665044,1
2702.0,2,2,0,Standard,2006.0,374.5031220683604,1168.3744289898711,62.0,930731.1153546496,20.0,2.0,4244.877551058232,344.46007230001834,0
3025.0,3,2,0,Premium,2018.0,350.8588710861832,1364.5245971936067,29.0,1451453.51024908,8.0,2.0,4740.38346827979,479.8193422311008,0
2600.0,1,1,1,Standard,1968.0,574.4471320587762,909.5473632512492,68.0,786535.1588488611,58.0,1.5,4083.9944953100257,302.5135226341774,0
2260.0,3,2,0,Downtown,1965.0,444.44430482555015,1021.3249765233644,5.0,929100.9869668826,61.0,2.0,3725.769281348915,411.1066314012755,0
2725.0,3,2,1,Standard,2016.0,699.692230676935,1009.503263435224,66.0,962687.1493556655,10.0,2.5,4434.1954941121585,353.2796878369415,0
2388.0,1,1,0,Standard,1968.0,389.5800922581138,0.0,50.0,685849.3579778242,58.0,1.0,2777.580092258114,287.2065988181843,0
1980.0,4,3,0,Standard,2017.0,520.4974064106743,730.3371261580305,22.0,815918.7499743288,9.0,3.0,3230.834532568705,412.0801767547115,0
1975.0,2,1,0,Standard,1974.0,0.0,685.3712507116948,11.0,492579.8566164602,52.0,1.0,2660.3712507116948,249.4075223374482,0
1747.0,2,2,2,Rural,1975.0,371.53726641104754,808.3412386326288,98.0,487818.2831297055,51.0,3.0,2926.8785050436763,279.23198805363796,1
1978.0,3,2,0,Standard,1964.0,0.0,0.0,38.0,586854.6594105158,62.0,2.0,1978.0,296.6909299345378,0
1210.0,2,2,0,Rural,1981.0,303.5269004198332,0.0,75.0,241415.70604101263,45.0,2.0,1513.5269004198333,199.51711243058895,0
1456.0,2,2,2,Standard,2013.0,473.03289254508576,625.2067675622063,98.0,804799.8689378023,13.0,3.0,2554.2396601072924,552.747162732007,1
1368.0,5,3,0,Suburbs,1975.0,429.0482974947239,908.786567790494,46.0,611789.4894976749,51.0,3.0,2705.8348652852183,447.21453910648745,0
1975.0,4,3,0,Standard,2006.0,634.4002757846024,0.0,47.0,761571.7160983416,20.0,3.0,2609.4002757846024,385.605932201692,0
1834.0,2,2,2,Downtown,1980.0,380.63800179297215,1089.1734280557616,50.0,1143498.4283638785,46.0,3.0,3303.811429848734,623.4996883118204,0
1965.0,3,1,2,Standard,1977.0,299.20357699697564,0.0,100.0,845700.7605368033,49.0,2.0,2264.2035769969757,430.38206643094315,1
1585.0,3,2,0,Suburbs,2012.0,0.0,796.7379934081457,18.0,493917.5534731944,14.0,2.0,2381.7379934081455,311.6199075540659,0
1271.0,3,2,2,Suburbs,1965.0,363.24023694351087,500.1558513263765,12.0,445776.5453777068,61.0,3.0,2134.3960882698875,350.72898928222406,0
